vgs,vsb,vds,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs,
800e-3,0,520e-3,10,14e-9,1.6159e-3,87.441e-18,285.026e-3,265.767e-6,770.456e-6,-166.522e-18,605.435e-18,68.0535e-18,432.382e-18,
0,0,520e-3,20,14e-9,531.302e-9,97.1107e-18,290.58e-3,25.2592e-9,17.5509e-9,-36.0715e-21,363.933e-18,54.7385e-18,99.1942e-18,
20e-3,0,520e-3,20,14e-9,973.131e-9,97.8888e-18,290.58e-3,46.0471e-9,32.1523e-9,-66.2935e-21,367.513e-18,55.5142e-18,101.999e-18,
40e-3,0,520e-3,20,14e-9,1.7815e-6,98.7074e-18,290.58e-3,83.9046e-9,58.8904e-9,-121.765e-21,371.147e-18,56.3283e-18,104.819e-18,
60e-3,0,520e-3,20,14e-9,3.2587e-6,99.5692e-18,290.58e-3,152.761e-9,107.82e-9,-223.407e-21,374.875e-18,57.1818e-18,107.693e-18,
80e-3,0,520e-3,20,14e-9,5.9516e-6,100.477e-18,290.58e-3,277.715e-9,197.252e-9,-409.058e-21,378.798e-18,58.0745e-18,110.723e-18,
100e-3,0,520e-3,20,14e-9,10.8394e-6,101.433e-18,290.58e-3,503.545e-9,360.358e-9,-746.207e-21,383.121e-18,59.0035e-18,114.117e-18,
120e-3,0,520e-3,20,14e-9,19.6426e-6,102.438e-18,290.58e-3,908.739e-9,656.666e-9,-1.3521e-18,388.222e-18,59.9616e-18,118.26e-18,
140e-3,0,520e-3,20,14e-9,35.2858e-6,103.494e-18,290.58e-3,1.6266e-6,1.1912e-6,-2.4216e-18,394.734e-18,60.935e-18,123.799e-18,
160e-3,0,520e-3,20,14e-9,62.4593e-6,104.6e-18,290.58e-3,2.8715e-6,2.1444e-6,-4.2521e-18,403.605e-18,61.9021e-18,131.703e-18,
180e-3,0,520e-3,20,14e-9,107.988e-6,105.753e-18,290.58e-3,4.9587e-6,3.8115e-6,-7.2345e-18,416.021e-18,62.8374e-18,143.184e-18,
200e-3,0,520e-3,20,14e-9,180.362e-6,106.957e-18,290.58e-3,8.2891e-6,6.6429e-6,-11.7576e-18,433.02e-18,63.7241e-18,159.295e-18,
220e-3,0,520e-3,20,14e-9,287.813e-6,108.219e-18,290.58e-3,13.2731e-6,11.2607e-6,-18.0126e-18,454.842e-18,64.5743e-18,180.268e-18,
240e-3,0,520e-3,20,14e-9,435.422e-6,109.562e-18,290.58e-3,20.2079e-6,18.4245e-6,-25.8375e-18,480.547e-18,65.4386e-18,205.109e-18,
260e-3,0,520e-3,20,14e-9,623.024e-6,111.011e-18,290.58e-3,29.1834e-6,28.9454e-6,-34.7958e-18,508.45e-18,66.3888e-18,232.062e-18,
280e-3,0,520e-3,20,14e-9,845.167e-6,112.593e-18,290.58e-3,40.0729e-6,43.5766e-6,-44.4575e-18,537.051e-18,67.4862e-18,259.565e-18,
300e-3,0,520e-3,20,14e-9,1.0926e-3,114.322e-18,290.58e-3,52.5914e-6,62.9211e-6,-54.6231e-18,565.613e-18,68.7658e-18,286.847e-18,
320e-3,0,520e-3,20,14e-9,1.3541e-3,116.207e-18,290.58e-3,66.3737e-6,87.3748e-6,-65.3464e-18,594.128e-18,70.2389e-18,313.889e-18,
340e-3,0,520e-3,20,14e-9,1.6187e-3,118.251e-18,290.58e-3,81.0449e-6,117.108e-6,-76.8191e-18,622.989e-18,71.9055e-18,341.084e-18,
360e-3,0,520e-3,20,14e-9,1.8762e-3,120.457e-18,290.58e-3,96.2761e-6,152.076e-6,-89.2178e-18,652.645e-18,73.7641e-18,368.881e-18,
380e-3,0,520e-3,20,14e-9,2.1193e-3,122.832e-18,290.58e-3,111.821e-6,192.062e-6,-102.578e-18,683.353e-18,75.8163e-18,397.537e-18,
400e-3,0,520e-3,20,14e-9,2.3428e-3,125.379e-18,290.58e-3,127.529e-6,236.72e-6,-116.741e-18,715.065e-18,78.067e-18,426.998e-18,
420e-3,0,520e-3,20,14e-9,2.5437e-3,128.1e-18,290.58e-3,143.343e-6,285.625e-6,-131.401e-18,747.457e-18,80.52e-18,456.937e-18,
440e-3,0,520e-3,20,14e-9,2.7206e-3,130.991e-18,290.58e-3,159.272e-6,338.309e-6,-146.208e-18,780.076e-18,83.1739e-18,486.902e-18,
460e-3,0,520e-3,20,14e-9,2.8734e-3,134.039e-18,290.58e-3,175.375e-6,394.29e-6,-160.868e-18,812.484e-18,86.0185e-18,516.465e-18,
480e-3,0,520e-3,20,14e-9,3.0031e-3,137.221e-18,290.58e-3,191.729e-6,453.094e-6,-175.174e-18,844.335e-18,89.0343e-18,545.3e-18,
500e-3,0,520e-3,20,14e-9,3.1111e-3,140.509e-18,290.58e-3,208.415e-6,514.272e-6,-189e-18,875.385e-18,92.1934e-18,573.191e-18,
520e-3,0,520e-3,20,14e-9,3.1994e-3,143.867e-18,290.58e-3,225.51e-6,577.408e-6,-202.278e-18,905.473e-18,95.461e-18,600.012e-18,
540e-3,0,520e-3,20,14e-9,3.2699e-3,147.255e-18,290.58e-3,243.075e-6,642.129e-6,-214.98e-18,934.494e-18,98.798e-18,625.696e-18,
560e-3,0,520e-3,20,14e-9,3.3246e-3,150.633e-18,290.58e-3,261.158e-6,708.099e-6,-227.094e-18,962.38e-18,102.164e-18,650.216e-18,
580e-3,0,520e-3,20,14e-9,3.3653e-3,153.961e-18,290.58e-3,279.797e-6,775.02e-6,-238.623e-18,989.085e-18,105.52e-18,673.565e-18,
600e-3,0,520e-3,20,14e-9,3.3936e-3,157.206e-18,290.58e-3,299.012e-6,842.629e-6,-249.576e-18,1.0145e-15,108.83e-18,695.755e-18,
620e-3,0,520e-3,20,14e-9,3.4109e-3,160.338e-18,290.58e-3,318.816e-6,910.692e-6,-259.963e-18,1.0388e-15,112.067e-18,716.804e-18,
640e-3,0,520e-3,20,14e-9,3.4185e-3,163.339e-18,290.58e-3,339.21e-6,979.003e-6,-269.798e-18,1.0619e-15,115.209e-18,736.736e-18,
660e-3,0,520e-3,20,14e-9,3.4174e-3,166.196e-18,290.58e-3,360.186e-6,1.0473e-3,-279.096e-18,1.0838e-15,118.246e-18,755.58e-18,
680e-3,0,520e-3,20,14e-9,3.4085e-3,168.905e-18,290.58e-3,381.727e-6,1.1156e-3,-287.873e-18,1.1045e-15,121.171e-18,773.368e-18,
700e-3,0,520e-3,20,14e-9,3.3927e-3,171.47e-18,290.58e-3,403.809e-6,1.1836e-3,-296.145e-18,1.1241e-15,123.988e-18,790.136e-18,
720e-3,0,520e-3,20,14e-9,3.3705e-3,173.899e-18,290.58e-3,426.4e-6,1.2513e-3,-303.929e-18,1.1426e-15,126.704e-18,805.919e-18,
740e-3,0,520e-3,20,14e-9,3.3427e-3,176.203e-18,290.58e-3,449.463e-6,1.3184e-3,-311.243e-18,1.1600e-15,129.328e-18,820.754e-18,
760e-3,0,520e-3,20,14e-9,3.3097e-3,178.396e-18,290.58e-3,472.953e-6,1.3849e-3,-318.105e-18,1.1765e-15,131.875e-18,834.681e-18,
780e-3,0,520e-3,20,14e-9,3.2719e-3,180.493e-18,290.58e-3,496.82e-6,1.4508e-3,-324.534e-18,1.1921e-15,134.358e-18,847.737e-18,
800e-3,0,520e-3,20,14e-9,3.23e-3,182.507e-18,290.58e-3,521.012e-6,1.5158e-3,-330.546e-18,1.2067e-15,136.79e-18,859.962e-18,
0,0,520e-3,40,14e-9,951.416e-9,179.493e-18,293.276e-3,46.3854e-9,31.4286e-9,-66.5453e-21,727.846e-18,109.477e-18,198.369e-18,
20e-3,0,520e-3,40,14e-9,1.7426e-6,181.049e-18,293.276e-3,84.5733e-9,57.5763e-9,-122.306e-21,734.991e-18,111.029e-18,203.962e-18,
40e-3,0,520e-3,40,14e-9,3.1906e-6,182.686e-18,293.276e-3,154.135e-9,105.461e-9,-224.671e-21,742.23e-18,112.658e-18,209.572e-18,
60e-3,0,520e-3,40,14e-9,5.8371e-6,184.41e-18,293.276e-3,280.697e-9,193.098e-9,-412.291e-21,749.632e-18,114.366e-18,215.267e-18,
80e-3,0,520e-3,40,14e-9,10.6635e-6,186.226e-18,293.276e-3,510.487e-9,353.312e-9,-755.172e-21,757.38e-18,116.153e-18,221.227e-18,
100e-3,0,520e-3,40,14e-9,19.4302e-6,188.138e-18,293.276e-3,926.125e-9,645.617e-9,-1.3784e-18,765.853e-18,118.014e-18,227.839e-18,
120e-3,0,520e-3,40,14e-9,35.2405e-6,190.15e-18,293.276e-3,1.6728e-6,1.1769e-6,-2.5006e-18,775.754e-18,119.935e-18,235.819e-18,
140e-3,0,520e-3,40,14e-9,63.3991e-6,192.263e-18,293.276e-3,2.9988e-6,2.1368e-6,-4.4873e-18,788.27e-18,121.889e-18,246.381e-18,
160e-3,0,520e-3,40,14e-9,112.497e-6,194.476e-18,293.276e-3,5.3066e-6,3.8516e-6,-7.9046e-18,805.217e-18,123.834e-18,261.382e-18,
180e-3,0,520e-3,40,14e-9,195.242e-6,196.784e-18,293.276e-3,9.1970e-6,6.8601e-6,-13.5159e-18,828.929e-18,125.716e-18,283.213e-18,
200e-3,0,520e-3,40,14e-9,327.855e-6,199.189e-18,293.276e-3,15.4523e-6,11.9936e-6,-22.1176e-18,861.593e-18,127.495e-18,314.098e-18,
220e-3,0,520e-3,40,14e-9,526.751e-6,201.707e-18,293.276e-3,24.9018e-6,20.4175e-6,-34.1664e-18,903.973e-18,129.184e-18,354.789e-18,
240e-3,0,520e-3,40,14e-9,803.038e-6,204.377e-18,293.276e-3,38.1843e-6,33.5819e-6,-49.4271e-18,954.477e-18,130.878e-18,403.599e-18,
260e-3,0,520e-3,40,14e-9,1.1580e-3,207.255e-18,293.276e-3,55.5448e-6,53.0664e-6,-67.0543e-18,1.0098e-15,132.723e-18,457.083e-18,
280e-3,0,520e-3,40,14e-9,1.5828e-3,210.393e-18,293.276e-3,76.794e-6,80.3719e-6,-86.1272e-18,1.0667e-15,134.852e-18,511.924e-18,
300e-3,0,520e-3,40,14e-9,2.0607e-3,213.827e-18,293.276e-3,101.411e-6,116.736e-6,-106.144e-18,1.1236e-15,137.345e-18,566.298e-18,
320e-3,0,520e-3,40,14e-9,2.5705e-3,217.574e-18,293.276e-3,128.697e-6,163.014e-6,-127.131e-18,1.1802e-15,140.232e-18,619.968e-18,
340e-3,0,520e-3,40,14e-9,3.0908e-3,221.642e-18,293.276e-3,157.909e-6,219.628e-6,-149.446e-18,1.2371e-15,143.514e-18,673.64e-18,
360e-3,0,520e-3,40,14e-9,3.6017e-3,226.038e-18,293.276e-3,188.378e-6,286.585e-6,-173.488e-18,1.2954e-15,147.185e-18,728.269e-18,
380e-3,0,520e-3,40,14e-9,4.0876e-3,230.769e-18,293.276e-3,219.58e-6,363.531e-6,-199.431e-18,1.3557e-15,151.247e-18,784.52e-18,
400e-3,0,520e-3,40,14e-9,4.5372e-3,235.845e-18,293.276e-3,251.177e-6,449.846e-6,-227.082e-18,1.4181e-15,155.707e-18,842.477e-18,
420e-3,0,520e-3,40,14e-9,4.9439e-3,241.269e-18,293.276e-3,283.013e-6,544.734e-6,-255.911e-18,1.4822e-15,160.572e-18,901.636e-18,
440e-3,0,520e-3,40,14e-9,5.3041e-3,247.033e-18,293.276e-3,315.083e-6,647.293e-6,-285.242e-18,1.5469e-15,165.841e-18,961.145e-18,
460e-3,0,520e-3,40,14e-9,5.6168e-3,253.114e-18,293.276e-3,347.483e-6,756.581e-6,-314.451e-18,1.6116e-15,171.497e-18,1.0201e-15,
480e-3,0,520e-3,40,14e-9,5.8833e-3,259.47e-18,293.276e-3,380.362e-6,871.659e-6,-343.075e-18,1.6753e-15,177.502e-18,1.0778e-15,
500e-3,0,520e-3,40,14e-9,6.1063e-3,266.041e-18,293.276e-3,413.886e-6,991.626e-6,-370.818e-18,1.7376e-15,183.802e-18,1.1338e-15,
520e-3,0,520e-3,40,14e-9,6.2891e-3,272.759e-18,293.276e-3,448.209e-6,1.1156e-3,-397.514e-18,1.7980e-15,190.329e-18,1.1877e-15,
540e-3,0,520e-3,40,14e-9,6.4358e-3,279.544e-18,293.276e-3,483.46e-6,1.2429e-3,-423.081e-18,1.8564e-15,197.003e-18,1.2394e-15,
560e-3,0,520e-3,40,14e-9,6.5501e-3,286.314e-18,293.276e-3,519.744e-6,1.3728e-3,-447.487e-18,1.9125e-15,203.745e-18,1.2888e-15,
580e-3,0,520e-3,40,14e-9,6.6358e-3,292.992e-18,293.276e-3,557.135e-6,1.5047e-3,-470.729e-18,1.9663e-15,210.477e-18,1.3359e-15,
600e-3,0,520e-3,40,14e-9,6.6959e-3,299.508e-18,293.276e-3,595.682e-6,1.6381e-3,-492.818e-18,2.0177e-15,217.127e-18,1.3806e-15,
620e-3,0,520e-3,40,14e-9,6.7335e-3,305.806e-18,293.276e-3,635.407e-6,1.7724e-3,-513.773e-18,2.0667e-15,223.639e-18,1.4231e-15,
640e-3,0,520e-3,40,14e-9,6.7510e-3,311.846e-18,293.276e-3,676.315e-6,1.9073e-3,-533.621e-18,2.1133e-15,229.972e-18,1.4633e-15,
660e-3,0,520e-3,40,14e-9,6.7506e-3,317.604e-18,293.276e-3,718.386e-6,2.0423e-3,-552.389e-18,2.1575e-15,236.101e-18,1.5014e-15,
680e-3,0,520e-3,40,14e-9,6.7342e-3,323.073e-18,293.276e-3,761.588e-6,2.1772e-3,-570.108e-18,2.1993e-15,242.017e-18,1.5373e-15,
700e-3,0,520e-3,40,14e-9,6.7035e-3,328.258e-18,293.276e-3,805.867e-6,2.3116e-3,-586.811e-18,2.2389e-15,247.724e-18,1.5712e-15,
720e-3,0,520e-3,40,14e-9,6.6598e-3,333.176e-18,293.276e-3,851.158e-6,2.4453e-3,-602.532e-18,2.2763e-15,253.235e-18,1.6030e-15,
740e-3,0,520e-3,40,14e-9,6.6045e-3,337.848e-18,293.276e-3,897.38e-6,2.5779e-3,-617.304e-18,2.3116e-15,258.573e-18,1.6330e-15,
760e-3,0,520e-3,40,14e-9,6.5385e-3,342.304e-18,293.276e-3,944.442e-6,2.7094e-3,-631.165e-18,2.3449e-15,263.763e-18,1.6612e-15,
780e-3,0,520e-3,40,14e-9,6.4630e-3,346.571e-18,293.276e-3,992.239e-6,2.8394e-3,-644.149e-18,2.3764e-15,268.831e-18,1.6875e-15,
800e-3,0,520e-3,40,14e-9,6.3788e-3,350.678e-18,293.276e-3,1.0406e-3,2.9678e-3,-656.294e-18,2.4061e-15,273.804e-18,1.7122e-15,
0,0,540e-3,2,14e-9,62.9976e-9,12.5673e-18,285.64e-3,2.6093e-9,2.0816e-9,-4.1497e-21,36.3212e-18,5.3997e-18,9.9213e-18,
20e-3,0,540e-3,2,14e-9,115.36e-9,12.6413e-18,285.64e-3,4.7522e-9,3.8127e-9,-7.6243e-21,36.677e-18,5.4735e-18,10.2035e-18,
40e-3,0,540e-3,2,14e-9,211.128e-9,12.719e-18,285.64e-3,8.6506e-9,6.9818e-9,-13.9986e-21,37.0393e-18,5.5509e-18,10.4885e-18,
60e-3,0,540e-3,2,14e-9,386.018e-9,12.8008e-18,285.64e-3,15.7319e-9,12.7791e-9,-25.669e-21,37.4132e-18,5.6318e-18,10.7813e-18,
80e-3,0,540e-3,2,14e-9,704.507e-9,12.8869e-18,285.64e-3,28.561e-9,23.369e-9,-46.9575e-21,37.8105e-18,5.7164e-18,11.094e-18,
100e-3,0,540e-3,2,14e-9,1.2815e-6,12.9774e-18,285.64e-3,51.6943e-9,42.6647e-9,-85.5328e-21,38.2551e-18,5.8044e-18,11.4507e-18,
120e-3,0,540e-3,2,14e-9,2.3179e-6,13.0725e-18,285.64e-3,93.0621e-9,77.6646e-9,-154.605e-21,38.7901e-18,5.8950e-18,11.895e-18,
140e-3,0,540e-3,2,14e-9,4.1505e-6,13.1724e-18,285.64e-3,165.978e-9,140.648e-9,-275.743e-21,39.4856e-18,5.9872e-18,12.4984e-18,
160e-3,0,540e-3,2,14e-9,7.3089e-6,13.2771e-18,285.64e-3,291.457e-9,252.475e-9,-480.946e-21,40.4435e-18,6.0790e-18,13.3645e-18,
180e-3,0,540e-3,2,14e-9,12.538e-6,13.3865e-18,285.64e-3,499.461e-9,446.775e-9,-810.14e-21,41.7832e-18,6.1686e-18,14.6146e-18,
200e-3,0,540e-3,2,14e-9,20.7162e-6,13.5012e-18,285.64e-3,826.428e-9,773.674e-9,-1.299e-18,43.5947e-18,6.2553e-18,16.3393e-18,
220e-3,0,540e-3,2,14e-9,32.6236e-6,13.6223e-18,285.64e-3,1.3072e-6,1.3003e-6,-1.9588e-18,45.8738e-18,6.3411e-18,18.5326e-18,
240e-3,0,540e-3,2,14e-9,48.6489e-6,13.752e-18,285.64e-3,1.9641e-6,2.1062e-6,-2.7654e-18,48.5013e-18,6.4311e-18,21.0702e-18,
260e-3,0,540e-3,2,14e-9,68.6252e-6,13.8926e-18,285.64e-3,2.8007e-6,3.2727e-6,-3.6734e-18,51.3059e-18,6.5312e-18,23.7747e-18,
280e-3,0,540e-3,2,14e-9,91.8756e-6,14.0461e-18,285.64e-3,3.8019e-6,4.8731e-6,-4.6453e-18,54.155e-18,6.6461e-18,26.5088e-18,
300e-3,0,540e-3,2,14e-9,117.386e-6,14.2137e-18,285.64e-3,4.9409e-6,6.9629e-6,-5.6686e-18,56.9957e-18,6.7783e-18,29.2174e-18,
320e-3,0,540e-3,2,14e-9,144.004e-6,14.3962e-18,285.64e-3,6.1852e-6,9.5759e-6,-6.7537e-18,59.8413e-18,6.9286e-18,31.9127e-18,
340e-3,0,540e-3,2,14e-9,170.613e-6,14.594e-18,285.64e-3,7.5027e-6,12.723e-6,-7.9204e-18,62.7349e-18,7.0970e-18,34.6378e-18,
360e-3,0,540e-3,2,14e-9,196.273e-6,14.8078e-18,285.64e-3,8.8665e-6,16.3941e-6,-9.1832e-18,65.7174e-18,7.2838e-18,37.4336e-18,
380e-3,0,540e-3,2,14e-9,220.29e-6,15.0383e-18,285.64e-3,10.2572e-6,20.5629e-6,-10.5398e-18,68.8063e-18,7.4894e-18,40.3168e-18,
400e-3,0,540e-3,2,14e-9,242.22e-6,15.2861e-18,285.64e-3,11.6639e-6,25.1917e-6,-11.969e-18,71.9877e-18,7.7148e-18,43.2729e-18,
420e-3,0,540e-3,2,14e-9,261.819e-6,15.5518e-18,285.64e-3,13.0835e-6,30.2361e-6,-13.4378e-18,75.2244e-18,7.9604e-18,46.264e-18,
440e-3,0,540e-3,2,14e-9,278.993e-6,15.835e-18,285.64e-3,14.5184e-6,35.6483e-6,-14.9121e-18,78.4709e-18,8.2264e-18,49.2444e-18,
460e-3,0,540e-3,2,14e-9,293.766e-6,16.1349e-18,285.64e-3,15.9745e-6,41.3798e-6,-16.3651e-18,81.6864e-18,8.5121e-18,52.1743e-18,
480e-3,0,540e-3,2,14e-9,306.25e-6,16.4499e-18,285.64e-3,17.4588e-6,47.3837e-6,-17.7786e-18,84.8406e-18,8.816e-18,55.0246e-18,
500e-3,0,540e-3,2,14e-9,316.614e-6,16.7775e-18,285.64e-3,18.9786e-6,53.6157e-6,-19.1423e-18,87.9127e-18,9.1357e-18,57.777e-18,
520e-3,0,540e-3,2,14e-9,325.053e-6,17.1147e-18,285.64e-3,20.5399e-6,60.0354e-6,-20.4508e-18,90.8892e-18,9.4683e-18,60.4208e-18,
540e-3,0,540e-3,2,14e-9,331.771e-6,17.4578e-18,285.64e-3,22.1479e-6,66.6064e-6,-21.7018e-18,93.7612e-18,9.8102e-18,62.951e-18,
560e-3,0,540e-3,2,14e-9,336.959e-6,17.8028e-18,285.64e-3,23.8063e-6,73.2961e-6,-22.8948e-18,96.5229e-18,10.1574e-18,65.3655e-18,
580e-3,0,540e-3,2,14e-9,340.792e-6,18.1459e-18,285.64e-3,25.5178e-6,80.0757e-6,-24.0303e-18,99.1703e-18,10.5059e-18,67.6644e-18,
600e-3,0,540e-3,2,14e-9,343.425e-6,18.4829e-18,285.64e-3,27.2839e-6,86.9197e-6,-25.1092e-18,101.701e-18,10.8518e-18,69.8488e-18,
620e-3,0,540e-3,2,14e-9,344.994e-6,18.8107e-18,285.64e-3,29.1052e-6,93.8056e-6,-26.1326e-18,104.113e-18,11.1916e-18,71.921e-18,
640e-3,0,540e-3,2,14e-9,345.617e-6,19.1262e-18,285.64e-3,30.9816e-6,100.713e-6,-27.102e-18,106.406e-18,11.5225e-18,73.8834e-18,
660e-3,0,540e-3,2,14e-9,345.395e-6,19.4277e-18,285.64e-3,32.912e-6,107.625e-6,-28.0188e-18,108.581e-18,11.8424e-18,75.739e-18,
680e-3,0,540e-3,2,14e-9,344.416e-6,19.7139e-18,285.64e-3,34.8948e-6,114.524e-6,-28.8846e-18,110.641e-18,12.1503e-18,77.4911e-18,
700e-3,0,540e-3,2,14e-9,342.755e-6,19.9845e-18,285.64e-3,36.9274e-6,121.397e-6,-29.7011e-18,112.589e-18,12.4456e-18,79.1432e-18,
720e-3,0,540e-3,2,14e-9,340.479e-6,20.2399e-18,285.64e-3,39.0071e-6,128.23e-6,-30.4699e-18,114.428e-18,12.7287e-18,80.6989e-18,
740e-3,0,540e-3,2,14e-9,337.644e-6,20.4809e-18,285.64e-3,41.1302e-6,135.012e-6,-31.1928e-18,116.162e-18,13.0003e-18,82.1618e-18,
760e-3,0,540e-3,2,14e-9,334.3e-6,20.7087e-18,285.64e-3,43.2927e-6,141.732e-6,-31.8716e-18,117.798e-18,13.2616e-18,83.5359e-18,
780e-3,0,540e-3,2,14e-9,330.494e-6,20.9246e-18,285.64e-3,45.4902e-6,148.381e-6,-32.5081e-18,119.339e-18,13.5139e-18,84.825e-18,
800e-3,0,540e-3,2,14e-9,326.264e-6,21.1303e-18,285.64e-3,47.7176e-6,154.949e-6,-33.104e-18,120.791e-18,13.7586e-18,86.0328e-18,
0,0,540e-3,6,14e-9,188.086e-9,26.6718e-18,285.7e-3,8.4782e-9,6.2148e-9,-12.47e-21,108.963e-18,16.1992e-18,29.7642e-18,
20e-3,0,540e-3,6,14e-9,344.419e-9,26.8938e-18,285.7e-3,15.4481e-9,11.3833e-9,-22.9113e-21,110.031e-18,16.4204e-18,30.6105e-18,
40e-3,0,540e-3,6,14e-9,630.349e-9,27.127e-18,285.7e-3,28.1329e-9,20.8452e-9,-42.0662e-21,111.118e-18,16.6522e-18,31.4656e-18,
60e-3,0,540e-3,6,14e-9,1.1525e-6,27.3722e-18,285.7e-3,51.1846e-9,38.1536e-9,-77.1364e-21,112.239e-18,16.8947e-18,32.3443e-18,
80e-3,0,540e-3,6,14e-9,2.1034e-6,27.6301e-18,285.7e-3,92.9658e-9,69.7712e-9,-141.111e-21,113.431e-18,17.1477e-18,33.2828e-18,
100e-3,0,540e-3,6,14e-9,3.8264e-6,27.9013e-18,285.7e-3,168.337e-9,127.382e-9,-257.037e-21,114.764e-18,17.4102e-18,34.3536e-18,
120e-3,0,540e-3,6,14e-9,6.9208e-6,28.186e-18,285.7e-3,303.172e-9,231.882e-9,-464.62e-21,116.367e-18,17.6796e-18,35.6877e-18,
140e-3,0,540e-3,6,14e-9,12.3932e-6,28.4844e-18,285.7e-3,540.913e-9,419.94e-9,-828.709e-21,118.452e-18,17.9516e-18,37.5003e-18,
160e-3,0,540e-3,6,14e-9,21.825e-6,28.7962e-18,285.7e-3,950.125e-9,753.854e-9,-1.4455e-18,121.323e-18,18.2198e-18,40.1029e-18,
180e-3,0,540e-3,6,14e-9,37.443e-6,29.1211e-18,285.7e-3,1.6285e-6,1.3340e-6,-2.4352e-18,125.338e-18,18.4771e-18,43.8606e-18,
200e-3,0,540e-3,6,14e-9,61.8748e-6,29.4599e-18,285.7e-3,2.6946e-6,2.3103e-6,-3.9053e-18,130.767e-18,18.7204e-18,49.0469e-18,
220e-3,0,540e-3,6,14e-9,97.4566e-6,29.8163e-18,285.7e-3,4.2613e-6,3.8836e-6,-5.8900e-18,137.6e-18,18.9559e-18,55.6443e-18,
240e-3,0,540e-3,6,14e-9,145.358e-6,30.1966e-18,285.7e-3,6.4002e-6,6.2911e-6,-8.3166e-18,145.479e-18,19.1998e-18,63.2794e-18,
260e-3,0,540e-3,6,14e-9,205.09e-6,30.6086e-18,285.7e-3,9.1198e-6,9.7772e-6,-11.0484e-18,153.89e-18,19.4724e-18,71.4178e-18,
280e-3,0,540e-3,6,14e-9,274.637e-6,31.0587e-18,285.7e-3,12.3688e-6,14.5604e-6,-13.9716e-18,162.434e-18,19.7892e-18,79.6444e-18,
300e-3,0,540e-3,6,14e-9,350.978e-6,31.5507e-18,285.7e-3,16.0557e-6,20.8081e-6,-17.048e-18,170.95e-18,20.1579e-18,87.7921e-18,
320e-3,0,540e-3,6,14e-9,430.669e-6,32.0865e-18,285.7e-3,20.0713e-6,28.6219e-6,-20.3085e-18,179.478e-18,20.5809e-18,95.897e-18,
340e-3,0,540e-3,6,14e-9,510.373e-6,32.6676e-18,285.7e-3,24.3077e-6,38.0348e-6,-23.813e-18,188.147e-18,21.058e-18,104.089e-18,
360e-3,0,540e-3,6,14e-9,587.271e-6,33.2955e-18,285.7e-3,28.674e-6,49.0179e-6,-27.6055e-18,197.081e-18,21.5894e-18,112.491e-18,
380e-3,0,540e-3,6,14e-9,659.279e-6,33.9724e-18,285.7e-3,33.1042e-6,61.4929e-6,-31.6807e-18,206.334e-18,22.1766e-18,121.157e-18,
400e-3,0,540e-3,6,14e-9,725.058e-6,34.7008e-18,285.7e-3,37.561e-6,75.3474e-6,-35.9759e-18,215.866e-18,22.822e-18,130.044e-18,
420e-3,0,540e-3,6,14e-9,783.866e-6,35.482e-18,285.7e-3,42.0318e-6,90.4486e-6,-40.3922e-18,225.567e-18,23.5279e-18,139.039e-18,
440e-3,0,540e-3,6,14e-9,835.417e-6,36.316e-18,285.7e-3,46.5229e-6,106.654e-6,-44.8273e-18,235.3e-18,24.295e-18,148.005e-18,
460e-3,0,540e-3,6,14e-9,879.773e-6,37.2004e-18,285.7e-3,51.0518e-6,123.817e-6,-49.1997e-18,244.944e-18,25.1217e-18,156.822e-18,
480e-3,0,540e-3,6,14e-9,917.265e-6,38.1303e-18,285.7e-3,55.6411e-6,141.799e-6,-53.4547e-18,254.405e-18,26.0037e-18,165.401e-18,
500e-3,0,540e-3,6,14e-9,948.395e-6,39.0986e-18,285.7e-3,60.314e-6,160.465e-6,-57.5603e-18,263.622e-18,26.9344e-18,173.687e-18,
520e-3,0,540e-3,6,14e-9,973.751e-6,40.0962e-18,285.7e-3,65.0912e-6,179.696e-6,-61.5003e-18,272.552e-18,27.9049e-18,181.647e-18,
540e-3,0,540e-3,6,14e-9,993.936e-6,41.1123e-18,285.7e-3,69.9899e-6,199.381e-6,-65.2676e-18,281.17e-18,28.9045e-18,189.266e-18,
560e-3,0,540e-3,6,14e-9,1.0095e-3,42.135e-18,285.7e-3,75.0237e-6,219.423e-6,-68.8605e-18,289.458e-18,29.9213e-18,196.536e-18,
580e-3,0,540e-3,6,14e-9,1.0210e-3,43.1521e-18,285.7e-3,80.2023e-6,239.735e-6,-72.2803e-18,297.402e-18,30.9431e-18,203.459e-18,
600e-3,0,540e-3,6,14e-9,1.0289e-3,44.1521e-18,285.7e-3,85.532e-6,260.241e-6,-75.5297e-18,304.996e-18,31.9584e-18,210.038e-18,
620e-3,0,540e-3,6,14e-9,1.0336e-3,45.1246e-18,285.7e-3,91.0163e-6,280.872e-6,-78.6123e-18,312.235e-18,32.9565e-18,216.279e-18,
640e-3,0,540e-3,6,14e-9,1.0355e-3,46.0612e-18,285.7e-3,96.6556e-6,301.569e-6,-81.5322e-18,319.118e-18,33.9291e-18,222.189e-18,
660e-3,0,540e-3,6,14e-9,1.0348e-3,46.9561e-18,285.7e-3,102.448e-6,322.277e-6,-84.2939e-18,325.648e-18,34.8701e-18,227.778e-18,
