vsg,vsd,vsb,fins,length,id,gm,gds,cdd,cgg
0.48,0.72,0.0,2.0,2.0,-8.545e-06,9.161662437528227e-05,1.792e-06,3.296098871433153e-17,1.1658099581481335e-16
0.5,0.72,0.0,2.0,2.0,-1.049e-05,0.00010326422389721634,2.134e-06,3.313605915173261e-17,1.1853860161484366e-16
0.52,0.72,0.0,2.0,2.0,-1.267e-05,0.00011407563835333018,2.506e-06,3.3327045083442883e-17,1.2036888346040044e-16
0.54,0.72,0.0,2.0,2.0,-1.505e-05,0.00012443262148766147,2.908e-06,3.351803101515316e-17,1.2210367234010212e-16
0.56,0.72,0.0,2.0,2.0,-1.765e-05,0.0001351938756960203,3.34e-06,3.372493244117262e-17,1.2374296825394863e-16
0.58,0.72,0.0,2.0,2.0,-2.045e-05,0.00014479067332464515,3.803e-06,3.394774936150128e-17,1.2530268669624922e-16
0.6,0.72,0.0,2.0,2.0,-2.344e-05,0.00015414262940299434,4.297e-06,3.418648177613912e-17,1.2678282766700382e-16
0.62,0.72,0.0,2.0,2.0,-2.661e-05,0.0001626376066597714,4.822e-06,3.442521419077696e-17,1.281993066605217e-16
0.64,0.72,0.0,2.0,2.0,-2.994e-05,0.0001703057415543128,5.381e-06,3.4695777594033185e-17,1.295521236768028e-16
0.66,0.72,0.0,2.0,2.0,-3.342e-05,0.00017763862552058702,5.972e-06,3.496634099728941e-17,1.3084127871584717e-16
0.68,0.72,0.0,2.0,2.0,-3.704e-05,0.0001841385539597345,6.599e-06,3.526873538916401e-17,1.3208268727196396e-16
0.7,0.72,0.0,2.0,2.0,-4.078e-05,0.00018980595623686316,7.261e-06,3.55870452753478e-17,1.3327634934515316e-16
0.72,0.72,0.0,2.0,2.0,-4.463e-05,0.00019513681949042547,7.961e-06,3.590535516153159e-17,1.34438180429724e-16
0.74,0.72,0.0,2.0,2.0,-4.858e-05,0.00019964556339784994,8.699e-06,3.627141153064295e-17,1.3555226503136727e-16
0.76,0.72,0.0,2.0,2.0,-5.261e-05,0.00020327972451455786,9.479e-06,3.6637467899754304e-17,1.3665043413870136e-16
0.78,0.72,0.0,2.0,2.0,-5.671e-05,0.0002067351377427231,1.03e-05,3.701943976317486e-17,1.3770085676310784e-16
0.8,0.72,0.0,2.0,2.0,-6.088e-05,0.00021020793791815196,1.117e-05,3.7417327120904597e-17,1.3873536389320518e-16
0.0,0.74,0.0,2.0,2.0,-1.999e-11,7.235896725938633e-10,1.069e-11,3.076465049966337e-17,6.827747058642311e-17
0.02,0.74,0.0,2.0,2.0,-3.86e-11,1.2576329620451895e-09,1.465e-11,3.081239698259094e-17,6.883451288724473e-17
0.04,0.74,0.0,2.0,2.0,-7.493e-11,2.4919042155186876e-09,2.425e-11,3.084422797120932e-17,6.940747068237556e-17
0.06,0.74,0.0,2.0,2.0,-1.457e-10,4.841730534617159e-09,4.428e-11,3.0891974454136884e-17,7.001225946612476e-17
0.08,0.74,0.0,2.0,2.0,-2.836e-10,9.445527750367263e-09,8.422e-11,3.0939720937064454e-17,7.064887923849234e-17
0.1,0.74,0.0,2.0,2.0,-5.521e-10,1.8343624187895953e-08,1.626e-10,3.0987467419992025e-17,7.128549901085993e-17
0.12,0.74,0.0,2.0,2.0,-1.074e-09,3.5754584701847296e-08,3.156e-10,3.1035213902919596e-17,7.19380342775367e-17
0.14,0.74,0.0,2.0,2.0,-2.091e-09,6.950123737725935e-08,6.135e-10,3.108296038584716e-17,7.262240053283184e-17
0.16,0.74,0.0,2.0,2.0,-4.065e-09,1.34944970744521e-07,1.192e-09,3.1146622363083923e-17,7.333859777674538e-17
0.18,0.74,0.0,2.0,2.0,-7.894e-09,2.612734887582728e-07,2.314e-09,3.119436884601149e-17,7.410254150358647e-17
0.2,0.74,0.0,2.0,2.0,-1.529e-08,5.039090299358516e-07,4.478e-09,3.1258030823248245e-17,7.499380918490109e-17
0.22,0.74,0.0,2.0,2.0,-2.948e-08,9.613552408321354e-07,8.62e-09,3.132169280048501e-17,7.612380928085354e-17
0.24,0.74,0.0,2.0,2.0,-5.634e-08,1.8088155371509117e-06,1.643e-08,3.138535477772176e-17,7.765169673453574e-17
0.26,0.74,0.0,2.0,2.0,-1.061e-07,3.297435515320815e-06,3.077e-08,3.146493224926771e-17,7.983211945489472e-17
0.28,0.74,0.0,2.0,2.0,-1.948e-07,5.772013542276059e-06,5.604e-08,3.152859422650447e-17,8.284014787933152e-17
0.3,0.74,0.0,2.0,2.0,-3.456e-07,9.541548790486332e-06,9.797e-08,3.160817169805041e-17,8.665986651353702e-17
0.32,0.74,0.0,2.0,2.0,-5.862e-07,1.4774079870639746e-05,1.627e-07,3.168774916959636e-17,9.098888096563657e-17
0.34,0.74,0.0,2.0,2.0,-9.46e-07,2.1424392245731518e-05,2.551e-07,3.17832421354515e-17,9.539747288928208e-17
0.36,0.74,0.0,2.0,2.0,-1.452e-06,2.940042729665876e-05,3.78e-07,3.187873510130664e-17,9.953550140967135e-17
0.38,0.74,0.0,2.0,2.0,-2.129e-06,3.842557391665569e-05,5.326e-07,3.1990143561470966e-17,1.0325972707802171e-16
0.4,0.74,0.0,2.0,2.0,-2.994e-06,4.819855960056216e-05,7.186e-07,3.211746751594448e-17,1.0653831890571474e-16
0.42,0.74,0.0,2.0,2.0,-4.062e-06,5.873130992446028e-05,9.355e-07,3.2244791470418e-17,1.0941902337567806e-16
0.44,0.74,0.0,2.0,2.0,-5.346e-06,6.967688206364088e-05,1.183e-06,3.23880309192007e-17,1.1199733345376676e-16
0.46,0.74,0.0,2.0,2.0,-6.85e-06,8.076156262217866e-05,1.459e-06,3.253127036798341e-17,1.1430508012859924e-16
0.48,0.74,0.0,2.0,2.0,-8.58e-06,9.237726824884875e-05,1.765e-06,3.2690425311075303e-17,1.1642184087172146e-16
0.5,0.74,0.0,2.0,2.0,-1.054e-05,0.0001032287231005044,2.1e-06,3.28495802541672e-17,1.1836353117744257e-16
0.52,0.74,0.0,2.0,2.0,-1.271e-05,0.00011420783934913375,2.463e-06,3.3024650691568286e-17,1.2019381302299936e-16
0.54,0.74,0.0,2.0,2.0,-1.511e-05,0.0001254399195029569,2.855e-06,3.3215636623278556e-17,1.2191268640839183e-16
0.56,0.74,0.0,2.0,2.0,-1.772e-05,0.0001355312802354322,3.276e-06,3.340662255498883e-17,1.2353606682792916e-16
0.58,0.74,0.0,2.0,2.0,-2.053e-05,0.00014543415795290692,3.725e-06,3.3613523981008295e-17,1.2507986977592056e-16
0.6,0.74,0.0,2.0,2.0,-2.353e-05,0.00015423088554932703,4.203e-06,3.382042540702776e-17,1.26544095252366e-16
0.62,0.74,0.0,2.0,2.0,-2.67e-05,0.00016314189904858122,4.711e-06,3.4059157821665605e-17,1.2794465875157465e-16
0.64,0.74,0.0,2.0,2.0,-3.005e-05,0.0001712003158527414,5.249e-06,3.4297890236303446e-17,1.2928156027354658e-16
0.66,0.74,0.0,2.0,2.0,-3.354e-05,0.00017805523433563598,5.817e-06,3.456845363955967e-17,1.3055479981828177e-16
0.68,0.74,0.0,2.0,2.0,-3.717e-05,0.00018457794520229437,6.418e-06,3.483901704281589e-17,1.3178029288008935e-16
0.7,0.74,0.0,2.0,2.0,-4.092e-05,0.00019063218325279322,7.051e-06,3.5141411434690495e-17,1.329580394589694e-16
0.72,0.74,0.0,2.0,2.0,-4.479e-05,0.00019589211938293087,7.719e-06,3.544380582656509e-17,1.34103955049231e-16
0.74,0.74,0.0,2.0,2.0,-4.875e-05,0.00020029813681187605,8.422e-06,3.5778031207058075e-17,1.352021241565651e-16
0.76,0.74,0.0,2.0,2.0,-5.28e-05,0.00020441453176717604,9.162e-06,3.6128172081860244e-17,1.362684622752808e-16
0.78,0.74,0.0,2.0,2.0,-5.692e-05,0.0002075425337158076,9.941e-06,3.6494228450971605e-17,1.373029694053781e-16
0.8,0.74,0.0,2.0,2.0,-6.11e-05,0.0002103597849682752,1.076e-05,3.687620031439215e-17,1.3832156104116625e-16
0.0,0.76,0.0,2.0,2.0,-2.022e-11,7.264807795849008e-10,1.3e-11,3.0589580062262286e-17,6.822972410349554e-17
0.02,0.76,0.0,2.0,2.0,-3.891e-11,1.2634478976122608e-09,1.622e-11,3.0621411050880664e-17,6.878676640431716e-17
0.04,0.76,0.0,2.0,2.0,-7.542e-11,2.504779554800181e-09,2.519e-11,3.0669157533808235e-17,6.9359724199448e-17
0.06,0.76,0.0,2.0,2.0,-1.466e-10,4.872925865158976e-09,4.462e-11,3.0716904016735806e-17,6.99645129831972e-17
0.08,0.76,0.0,2.0,2.0,-2.853e-10,9.489389926574972e-09,8.383e-11,3.0748735005354184e-17,7.058521726125559e-17
0.1,0.76,0.0,2.0,2.0,-5.553e-10,1.8482056705552764e-08,1.611e-10,3.079648148828175e-17,7.122183703362317e-17
0.12,0.76,0.0,2.0,2.0,-1.081e-09,3.5952012495072686e-08,3.123e-10,3.084422797120932e-17,7.189028779460913e-17
0.14,0.76,0.0,2.0,2.0,-2.103e-09,6.989328206326688e-08,6.066e-10,3.0907889948446076e-17,7.25587385555951e-17
0.16,0.76,0.0,2.0,2.0,-4.089e-09,1.3572971691232395e-07,1.179e-09,3.0955636431373647e-17,7.327493579950861e-17
0.18,0.76,0.0,2.0,2.0,-7.94e-09,2.6284306060285826e-07,2.287e-09,3.100338291430121e-17,7.403887952634972e-17
0.2,0.76,0.0,2.0,2.0,-1.538e-08,5.067470384728386e-07,4.427e-09,3.1067044891537974e-17,7.493014720766433e-17
0.22,0.76,0.0,2.0,2.0,-2.965e-08,9.67035558685377e-07,8.522e-09,3.113070686877473e-17,7.606014730361678e-17
0.24,0.76,0.0,2.0,2.0,-5.666e-08,1.817760024732251e-06,1.624e-08,3.1178453351702295e-17,7.758803475729898e-17
0.26,0.76,0.0,2.0,2.0,-1.067e-07,3.3204872671722495e-06,3.042e-08,3.1258030823248245e-17,7.975254198334875e-17
0.28,0.76,0.0,2.0,2.0,-1.96e-07,5.80286084488538e-06,5.541e-08,3.132169280048501e-17,8.276057040778558e-17
0.3,0.76,0.0,2.0,2.0,-3.475e-07,9.590119050631195e-06,9.69e-08,3.140127027203095e-17,8.656437354768189e-17
0.32,0.76,0.0,2.0,2.0,-5.894e-07,1.4848971567510882e-05,1.609e-07,3.14808477435769e-17,9.089338799978144e-17
0.34,0.76,0.0,2.0,2.0,-9.511e-07,2.155627123014995e-05,2.523e-07,3.156042521512285e-17,9.528606442911774e-17
0.36,0.76,0.0,2.0,2.0,-1.46e-06,2.951795954193327e-05,3.739e-07,3.1655918180977984e-17,9.942409294950703e-17
0.38,0.76,0.0,2.0,2.0,-2.139e-06,3.8558606031259856e-05,5.267e-07,3.176732664114231e-17,1.0313240312354819e-16
0.4,0.76,0.0,2.0,2.0,-3.008e-06,4.844897504910061e-05,7.104e-07,3.187873510130664e-17,1.0641099495124123e-16
0.42,0.76,0.0,2.0,2.0,-4.081e-06,5.894649577534193e-05,9.244e-07,3.200605905578015e-17,1.0929169942120453e-16
0.44,0.76,0.0,2.0,2.0,-5.369e-06,6.991576329169394e-05,1.168e-06,3.213338301025367e-17,1.1185409400498404e-16
0.46,0.76,0.0,2.0,2.0,-6.879e-06,8.109089193920308e-05,1.44e-06,3.227662245903638e-17,1.1416184067981654e-16
0.48,0.76,0.0,2.0,2.0,-8.615e-06,9.262094951234053e-05,1.74e-06,3.2419861907819084e-17,1.1626268592862955e-16
0.5,0.76,0.0,2.0,2.0,-1.058e-05,0.00010357486913011836,2.068e-06,3.2579016850910976e-17,1.1820437623435068e-16
0.52,0.76,0.0,2.0,2.0,-1.276e-05,0.000114829614047308,2.424e-06,3.2738171794002874e-17,1.200187425855983e-16
0.54,0.76,0.0,2.0,2.0,-1.517e-05,0.00012560607347884522,2.806e-06,3.291324223140396e-17,1.2172170047668158e-16
0.56,0.76,0.0,2.0,2.0,-1.778e-05,0.00013574529043490531,3.216e-06,3.308831266880504e-17,1.233450808962189e-16
0.58,0.76,0.0,2.0,2.0,-2.06e-05,0.00014591236398033493,3.652e-06,3.327929860051532e-17,1.248729683499011e-16
0.6,0.76,0.0,2.0,2.0,-2.361e-05,0.00015510405124016116,4.116e-06,3.348620002653478e-17,1.2632127833203732e-16
0.62,0.76,0.0,2.0,2.0,-2.68e-05,0.0001636702286554241,4.607e-06,3.370901694686343e-17,1.2770592633693684e-16
0.64,0.76,0.0,2.0,2.0,-3.015e-05,0.00017121383173454235,5.127e-06,3.3931833867192085e-17,1.2902691236459956e-16
0.66,0.76,0.0,2.0,2.0,-3.365e-05,0.0001789740436052052,5.675e-06,3.417056628182993e-17,1.3030015190933472e-16
0.68,0.76,0.0,2.0,2.0,-3.73e-05,0.0001853883906398545,6.252e-06,3.444112968508615e-17,1.3149381398252395e-16
0.7,0.76,0.0,2.0,2.0,-4.106e-05,0.00019097119143183258,6.859e-06,3.471169308834237e-17,1.3265564506709478e-16
0.72,0.76,0.0,2.0,2.0,-4.494e-05,0.000196726442831655,7.498e-06,3.499817198590779e-17,1.3378564516304724e-16
0.74,0.76,0.0,2.0,2.0,-4.892e-05,0.00020112143403676043,8.168e-06,3.5316481872091573e-17,1.3486789877607212e-16
0.76,0.76,0.0,2.0,2.0,-5.298e-05,0.0002047866186177274,8.873e-06,3.5650707252584556e-17,1.3591832140047862e-16
0.78,0.76,0.0,2.0,2.0,-5.711e-05,0.0002082316906911311,9.612e-06,3.600084812738673e-17,1.3693691303626676e-16
0.8,0.76,0.0,2.0,2.0,-6.131e-05,0.00021171443390179058,1.039e-05,3.636690449649809e-17,1.379395891777457e-16
0.0,0.78,0.0,2.0,2.0,-2.051e-11,7.264171033336034e-10,1.63e-11,3.04145096248612e-17,6.819789311487715e-17
0.02,0.78,0.0,2.0,2.0,-3.925e-11,1.2689027570761505e-09,1.854e-11,3.044634061347958e-17,6.87390199213896e-17
0.04,0.78,0.0,2.0,2.0,-7.594e-11,2.5176226414808183e-09,2.67e-11,3.0494087096407145e-17,6.931197771652043e-17
0.06,0.78,0.0,2.0,2.0,-1.475e-10,4.900110282207433e-09,4.537e-11,3.052591808502553e-17,6.991676650026964e-17
0.08,0.78,0.0,2.0,2.0,-2.87e-10,9.544829211760625e-09,8.376e-11,3.0573664567953094e-17,7.053747077832802e-17
0.1,0.78,0.0,2.0,2.0,-5.585e-10,1.8578150418267613e-08,1.599e-10,3.0621411050880664e-17,7.11740905506956e-17
0.12,0.78,0.0,2.0,2.0,-1.087e-09,3.6157298559327844e-08,3.091e-10,3.0669157533808235e-17,7.182662581737236e-17
0.14,0.78,0.0,2.0,2.0,-2.115e-09,7.029619238997552e-08,6e-10,3.0716904016735806e-17,7.251099207266753e-17
0.16,0.78,0.0,2.0,2.0,-4.112e-09,1.3646310216617134e-07,1.166e-09,3.076465049966337e-17,7.321127382227186e-17
0.18,0.78,0.0,2.0,2.0,-7.985e-09,2.644573307029229e-07,2.262e-09,3.081239698259094e-17,7.399113304342214e-17
0.2,0.78,0.0,2.0,2.0,-1.547e-08,5.096075347416146e-07,4.377e-09,3.08760589598277e-17,7.486648523042757e-17
0.22,0.78,0.0,2.0,2.0,-2.982e-08,9.727315880770508e-07,8.426e-09,3.092380544275527e-17,7.599648532638003e-17
0.24,0.78,0.0,2.0,2.0,-5.699e-08,1.8281184169057944e-06,1.606e-08,3.0987467419992025e-17,7.750845728575303e-17
0.26,0.78,0.0,2.0,2.0,-1.073e-07,3.3378636811044393e-06,3.009e-08,3.105112939722878e-17,7.967296451180282e-17
0.28,0.78,0.0,2.0,2.0,-1.971e-07,5.8385084202179345e-06,5.481e-08,3.111479137446554e-17,8.268099293623963e-17
0.3,0.78,0.0,2.0,2.0,-3.495e-07,9.640155140977343e-06,9.585e-08,3.119436884601149e-17,8.648479607613593e-17
0.32,0.78,0.0,2.0,2.0,-5.926e-07,1.4928187646818116e-05,1.592e-07,3.1258030823248245e-17,9.07978950339263e-17
0.34,0.78,0.0,2.0,2.0,-9.561e-07,2.1639366814563323e-05,2.497e-07,3.1353523789103386e-17,9.51905714632626e-17
0.36,0.78,0.0,2.0,2.0,-1.467e-06,2.9676417237141387e-05,3.7e-07,3.1433101260649335e-17,9.931268448934269e-17
0.38,0.78,0.0,2.0,2.0,-2.15e-06,3.874163156986934e-05,5.211e-07,3.1544509720813656e-17,1.0302099466338386e-16
0.4,0.78,0.0,2.0,2.0,-3.022e-06,4.860837511933285e-05,7.027e-07,3.16400026866688e-17,1.062836709967677e-16
0.42,0.78,0.0,2.0,2.0,-4.099e-06,5.9175950116043494e-05,9.138e-07,3.176732664114231e-17,1.0916437546673102e-16
0.44,0.78,0.0,2.0,2.0,-5.392e-06,7.018854585865424e-05,1.154e-06,3.1894650595615825e-17,1.1172677005051053e-16
0.46,0.78,0.0,2.0,2.0,-6.908e-06,8.142026725053945e-05,1.422e-06,3.2021974550089345e-17,1.1401860123103384e-16
0.48,0.78,0.0,2.0,2.0,-8.65e-06,9.283058553978738e-05,1.717e-06,3.216521399887205e-17,1.1611944647984685e-16
0.5,0.78,0.0,2.0,2.0,-1.062e-05,0.00010405715010958891,2.039e-06,3.2308453447654756e-17,1.180452212912588e-16
0.52,0.78,0.0,2.0,2.0,-1.281e-05,0.00011494049338089528,2.387e-06,3.246760839074665e-17,1.1985958764250638e-16
0.54,0.78,0.0,2.0,2.0,-1.522e-05,0.00012618087636682537,2.76e-06,3.2626763333838546e-17,1.2154663003928048e-16
0.56,0.78,0.0,2.0,2.0,-1.785e-05,0.00013633479874819115,3.16e-06,3.280183377123963e-17,1.2315409496450862e-16
0.58,0.78,0.0,2.0,2.0,-2.067e-05,0.00014597912703801647,3.585e-06,3.2976904208640715e-17,1.246819824181908e-16
0.6,0.78,0.0,2.0,2.0,-2.369e-05,0.00015574829229854197,4.036e-06,3.316789014035099e-17,1.2611437690601788e-16
0.62,0.78,0.0,2.0,2.0,-2.689e-05,0.00016402610056300278,4.512e-06,3.335887607206127e-17,1.2749902491091737e-16
0.64,0.78,0.0,2.0,2.0,-3.025e-05,0.0001721465038470409,5.014e-06,3.3581692992389917e-17,1.288040954442709e-16
0.66,0.78,0.0,2.0,2.0,-3.377e-05,0.000179386681645215,5.543e-06,3.380450991271857e-17,1.300455040003877e-16
0.68,0.78,0.0,2.0,2.0,-3.742e-05,0.00018580556716849792,6.099e-06,3.404324232735642e-17,1.312391660735769e-16
0.7,0.78,0.0,2.0,2.0,-4.12e-05,0.00019189024807842128,6.683e-06,3.431380573061264e-17,1.3238508166383854e-16
0.72,0.78,0.0,2.0,2.0,-4.509e-05,0.00019713223811424166,7.295e-06,3.458436913386886e-17,1.3348325077117263e-16
0.74,0.78,0.0,2.0,2.0,-4.908e-05,0.00020157959706099322,7.936e-06,3.487084803143427e-17,1.3454958888988832e-16
0.76,0.78,0.0,2.0,2.0,-5.315e-05,0.00020554857203936458,8.609e-06,3.518915791761806e-17,1.3556818052567646e-16
0.78,0.78,0.0,2.0,2.0,-5.73e-05,0.00020922531317911207,9.313e-06,3.552338329811104e-17,1.365867721614646e-16
0.8,0.78,0.0,2.0,2.0,-6.151e-05,0.0002115153362780563,1.005e-05,3.587352417291321e-17,1.3755761731432514e-16
0.0,0.8,0.0,2.0,2.0,0.0,0.0,2.093e-11,3.023943918746012e-17,6.81501466319496e-17
0.02,0.8,0.0,2.0,2.0,0.0,0.0,2.188e-11,3.028718567038768e-17,6.869127343846203e-17
0.04,0.8,0.0,2.0,2.0,0.0,0.0,2.897e-11,3.0319016659006066e-17,6.928014672790204e-17
0.06,0.8,0.0,2.0,2.0,0.0,0.0,4.671e-11,3.0350847647624445e-17,6.986902001734205e-17
0.08,0.8,0.0,2.0,2.0,0.0,0.0,8.413e-11,3.039859413055201e-17,7.048972429540045e-17
0.1,0.8,0.0,2.0,2.0,0.0,0.0,1.591e-10,3.044634061347958e-17,7.112634406776804e-17
0.12,0.8,0.0,2.0,2.0,0.0,0.0,3.063e-10,3.0494087096407145e-17,7.17788793344448e-17
0.14,0.8,0.0,2.0,2.0,0.0,0.0,5.938e-10,3.052591808502553e-17,7.246324558973994e-17
0.16,0.8,0.0,2.0,2.0,0.0,0.0,1.153e-09,3.0573664567953094e-17,7.316352733934429e-17
0.18,0.8,0.0,2.0,2.0,0.0,0.0,2.237e-09,3.0637326545189857e-17,7.392747106618539e-17
0.2,0.8,0.0,2.0,2.0,0.0,0.0,4.329e-09,3.068507302811742e-17,7.480282325319081e-17
0.22,0.8,0.0,2.0,2.0,0.0,0.0,8.334e-09,3.073281951104499e-17,7.591690785483408e-17
0.24,0.8,0.0,2.0,2.0,0.0,0.0,1.589e-08,3.079648148828175e-17,7.744479530851627e-17
0.26,0.8,0.0,2.0,2.0,0.0,0.0,2.976e-08,3.0860143465518505e-17,7.960930253456605e-17
0.28,0.8,0.0,2.0,2.0,0.0,0.0,5.422e-08,3.092380544275527e-17,8.25854999703845e-17
0.3,0.8,0.0,2.0,2.0,0.0,0.0,9.485e-08,3.0987467419992025e-17,8.638930311028079e-17
0.32,0.8,0.0,2.0,2.0,0.0,0.0,1.576e-07,3.1067044891537974e-17,9.070240206807115e-17
0.34,0.8,0.0,2.0,2.0,0.0,0.0,2.471e-07,3.1146622363083923e-17,9.507916300309828e-17
0.36,0.8,0.0,2.0,2.0,0.0,0.0,3.663e-07,3.122619983462987e-17,9.920127602917836e-17
0.38,0.8,0.0,2.0,2.0,0.0,0.0,5.158e-07,3.132169280048501e-17,1.0290958620321952e-16
0.4,0.8,0.0,2.0,2.0,0.0,0.0,6.953e-07,3.141718576634014e-17,1.0617226253660339e-16
0.42,0.8,0.0,2.0,2.0,0.0,0.0,9.039e-07,3.152859422650447e-17,1.090370515122575e-16
0.44,0.8,0.0,2.0,2.0,0.0,0.0,1.141e-06,3.1655918180977984e-17,1.1159944609603704e-16
0.46,0.8,0.0,2.0,2.0,0.0,0.0,1.404e-06,3.17832421354515e-17,1.138912772765603e-16
0.48,0.8,0.0,2.0,2.0,0.0,0.0,1.695e-06,3.191056608992502e-17,1.1597620703106413e-16
0.5,0.8,0.0,2.0,2.0,0.0,0.0,2.011e-06,3.205380553870772e-17,1.1790198184247607e-16
0.52,0.8,0.0,2.0,2.0,0.0,0.0,2.352e-06,3.219704498749043e-17,1.197004326994145e-16
0.54,0.8,0.0,2.0,2.0,0.0,0.0,2.718e-06,3.235619993058233e-17,1.213874750961886e-16
0.56,0.8,0.0,2.0,2.0,0.0,0.0,3.108e-06,3.251535487367422e-17,1.2297902452710755e-16
0.58,0.8,0.0,2.0,2.0,0.0,0.0,3.522e-06,3.267450981676612e-17,1.2449099648648055e-16
0.6,0.8,0.0,2.0,2.0,0.0,0.0,3.961e-06,3.28495802541672e-17,1.259233909743076e-16
0.62,0.8,0.0,2.0,2.0,0.0,0.0,4.423e-06,3.304056618587748e-17,1.272921234848979e-16
0.64,0.8,0.0,2.0,2.0,0.0,0.0,4.91e-06,3.324746761189694e-17,1.2858127852394225e-16
0.66,0.8,0.0,2.0,2.0,0.0,0.0,5.422e-06,3.3454369037916403e-17,1.2980677158574985e-16
0.68,0.8,0.0,2.0,2.0,0.0,0.0,5.958e-06,3.367718595824506e-17,1.3098451816462987e-16
0.7,0.8,0.0,2.0,2.0,0.0,0.0,6.52e-06,3.3931833867192085e-17,1.3211451826058233e-16
0.72,0.8,0.0,2.0,2.0,0.0,0.0,7.108e-06,3.418648177613912e-17,1.331967718736072e-16
0.74,0.8,0.0,2.0,2.0,0.0,0.0,7.723e-06,3.4457045179395344e-17,1.3424719449801374e-16
0.76,0.8,0.0,2.0,2.0,0.0,0.0,8.366e-06,3.4743524076960756e-17,1.3524987063949266e-16
0.78,0.8,0.0,2.0,2.0,0.0,0.0,9.038e-06,3.5061833963144546e-17,1.3623663128666242e-16
0.8,0.8,0.0,2.0,2.0,0.0,0.0,9.741e-06,3.539605934363752e-17,1.3720747643952297e-16
0.0,0.0,0.0,2.0,3.0,0.0,-4.1390631512010336e-16,3.253e-10,4.309915858928526e-17,1.0292550169752873e-16
0.02,0.0,0.0,2.0,3.0,6.739e-18,-2.620412192844639e-16,6.334e-10,4.340155298115986e-17,1.0397592432193523e-16
0.04,0.0,0.0,2.0,3.0,1.07e-17,-1.3954309246761404e-16,1.233e-09,4.373577836165284e-17,1.050900089235785e-16
0.06,0.0,0.0,2.0,3.0,1.252e-17,-4.698442682903376e-17,2.401e-09,4.407000374214582e-17,1.0623592451384014e-16
0.08,0.0,0.0,2.0,3.0,1.276e-17,1.8436671571452113e-17,4.675e-09,4.442014461694799e-17,1.0741367109272018e-16
0.1,0.0,0.0,2.0,3.0,1.196e-17,5.719445401344855e-17,9.099e-09,4.477028549175016e-17,1.0862324866021858e-16
0.12,0.0,0.0,2.0,3.0,1.066e-17,6.773473086251108e-17,1.771e-08,4.513634186086152e-17,1.0986465721633537e-16
0.14,0.0,0.0,2.0,3.0,9.587e-18,2.77374242190746e-17,3.443e-08,4.551831372428207e-17,1.1115381225537973e-16
0.16,0.0,0.0,2.0,3.0,9.99e-18,-7.834875623146222e-17,6.686e-08,4.591620108201181e-17,1.1250662927166082e-16
0.18,0.0,0.0,2.0,3.0,1.472e-17,-4.8472823051984515e-16,1.295e-07,4.633000393405074e-17,1.1403451672534303e-16
0.2,0.0,0.0,2.0,3.0,3.18e-17,-1.2548288220994743e-15,2.498e-07,4.68392997519448e-17,1.15880714065209e-16
0.22,0.0,0.0,2.0,3.0,6.794e-17,-2.4798170012620886e-15,4.775e-07,4.7460004030003193e-17,1.1834761568313338e-16
0.24,0.0,0.0,2.0,3.0,1.379e-16,-4.7426137923806324e-15,8.987e-07,4.831944072269942e-17,1.2186493992546428e-16
0.26,0.0,0.0,2.0,3.0,2.696e-16,-8.801632836324608e-15,1.648e-06,4.9529018290197826e-17,1.2687832063285896e-16
0.28,0.0,0.0,2.0,3.0,5.076e-16,-1.5510081711792814e-14,2.902e-06,5.115239870973517e-17,1.3362649021995533e-16
0.3,0.0,0.0,2.0,3.0,9.128e-16,-2.564339902856934e-14,4.843e-06,5.3173666487002236e-17,1.417274768233328e-16
0.32,0.0,0.0,2.0,3.0,1.558e-15,-3.9482278079785915e-14,7.595e-06,5.5385920195979574e-17,1.502900127616768e-16
0.34,0.0,0.0,2.0,3.0,2.519e-15,-5.736394155163276e-14,1.119e-05,5.758225841064773e-17,1.584864923309094e-16
0.36,0.0,0.0,2.0,3.0,3.881e-15,-7.951893767061479e-14,1.558e-05,5.960352618791481e-17,1.6582353520744577e-16
0.38,0.0,0.0,2.0,3.0,5.733e-15,-1.0666828370981842e-13,2.066e-05,6.143380803347161e-17,1.7220564842543078e-16
0.4,0.0,0.0,2.0,3.0,8.185e-15,-1.394172661581062e-13,2.634e-05,6.305718845300894e-17,1.7772832495071955e-16
0.42,0.0,0.0,2.0,3.0,1.136e-14,-1.7972447529320013e-13,3.25e-05,6.4489582940836e-17,1.8251888873778558e-16
0.44,0.0,0.0,2.0,3.0,1.543e-14,-2.2844833966958317e-13,3.906e-05,6.576282248557116e-17,1.8672057923541163e-16
0.46,0.0,0.0,2.0,3.0,2.056e-14,-2.864979976759283e-13,4.592e-05,6.690873807583281e-17,1.90444804903762e-16
0.48,0.0,0.0,2.0,3.0,2.698e-14,-3.5808051128918653e-13,5.3e-05,6.795916070023931e-17,1.9377114321438258e-16
0.5,0.0,0.0,2.0,3.0,3.498e-14,-4.442036044382157e-13,6.025e-05,6.891409035879069e-17,1.967791716388194e-16
0.52,0.0,0.0,2.0,3.0,4.486e-14,-5.471327262408665e-13,6.759e-05,6.978944254579611e-17,1.9951663666000003e-16
0.54,0.0,0.0,2.0,3.0,5.701e-14,-6.717999595016555e-13,7.497e-05,7.060113275556477e-17,2.0203128476085198e-16
0.56,0.0,0.0,2.0,3.0,7.19e-14,-8.217083174750926e-13,8.234e-05,7.134916098809668e-17,2.0433903143568443e-16
